	acao	pessoa1	pessoa2	parcela	objeto	tipo_preco	rodada	jogo	saldo_CD1	saldo_CD2	saldo_CD3	saldo_AT1	saldo_AT2	saldo_AT3	saldo_EmpAgr	saldo_EmpFer	saldo_EmpMaq	saldo_EmpSem	saldo_FiscalAT	saldo_FiscalCD	saldo_PrefeitoAT	saldo_PrefeitoCD	poluicao_mundial	selo	prox_taxa	val_taxa	tratamento
558	aluguel	EmpMaq	CD2	2.0	Maquinas 3	baixo	2	3	3061.9000000000005	3004.8	979.0	660.0	-1627.35	1272.0	360.5	380.0	2805.0	924.5	0.0	0.0	1679.9519999999998	1404.9599999999991	60.64819999999999				
559	venda	EmpSem	CD2	3.0	Soja	baixo	2	3	3061.9000000000005	2989.8	979.0	660.0	-1627.35	1272.0	360.5	380.0	2805.0	949.5	0.0	0.0	1679.9519999999998	1404.9599999999991	60.97819999999998				
560	venda	EmpFer	CD2	3.0	Super premium	baixo	2	3	3061.9000000000005	3004.8	979.0	660.0	-1627.35	1272.0	360.5	405.0	2805.0	949.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.00819999999998				
561	aluguel	EmpMaq	CD2	3.0	Maquinas 3	baixo	2	3	3061.9000000000005	3279.8	979.0	660.0	-1627.35	1272.0	360.5	405.0	2890.0	949.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.09819999999998				
562	venda	EmpSem	CD2	4.0	Soja	baixo	2	3	3061.9000000000005	3264.8	979.0	660.0	-1627.35	1272.0	360.5	405.0	2890.0	974.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.428199999999975				
563	venda	EmpFer	CD2	4.0	Super premium	baixo	2	3	3061.9000000000005	3279.8	979.0	660.0	-1627.35	1272.0	360.5	430.0	2890.0	974.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.45819999999998				
564	aluguel	EmpMaq	CD2	4.0	Maquinas 3	baixo	2	3	3061.9000000000005	3554.8	979.0	660.0	-1627.35	1272.0	360.5	430.0	2975.0	974.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.54819999999997				
565	venda	EmpSem	CD2	5.0	Soja	baixo	2	3	3061.9000000000005	3539.8	979.0	660.0	-1627.35	1272.0	360.5	430.0	2975.0	999.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.87819999999997				
566	venda	EmpFer	CD2	5.0	Super premium	baixo	2	3	3061.9000000000005	3554.8	979.0	660.0	-1627.35	1272.0	360.5	455.0	2975.0	999.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.908199999999965				
567	aluguel	EmpMaq	CD2	5.0	Maquinas 3	baixo	2	3	3061.9000000000005	3829.8	979.0	660.0	-1627.35	1272.0	360.5	455.0	3060.0	999.5	0.0	0.0	1679.9519999999998	1404.9599999999991	61.99819999999997				
568	venda	EmpSem	CD2	6.0	Soja	baixo	2	3	3061.9000000000005	3814.8	979.0	660.0	-1627.35	1272.0	360.5	455.0	3060.0	1024.5	0.0	0.0	1679.9519999999998	1404.9599999999991	62.32819999999997				
569	venda	EmpFer	CD2	6.0	Super premium	baixo	2	3	3061.9000000000005	3829.8	979.0	660.0	-1627.35	1272.0	360.5	480.0	3060.0	1024.5	0.0	0.0	1679.9519999999998	1404.9599999999991	62.35819999999996				
570	aluguel	EmpMaq	CD2	6.0	Maquinas 3	baixo	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1272.0	360.5	480.0	3145.0	1024.5	0.0	0.0	1679.9519999999998	1404.9599999999991	62.448199999999964				
571	venda	EmpSem	AT3	1.0	Hortalica	baixo	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1277.0	360.5	480.0	3145.0	1029.5	0.0	0.0	1679.9519999999998	1404.9599999999991	62.558199999999964				
572	venda	EmpFer	AT3	1.0	Premium	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1287.0	360.5	500.0	3145.0	1029.5	0.0	0.0	1679.9519999999998	1404.9599999999991	62.618199999999966				
573	venda	EmpAgr	AT3	1.0	Comum	alto	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1432.0	375.5	500.0	3145.0	1029.5	0.0	0.0	1679.9519999999998	1404.9599999999991	62.84819999999996				
574	venda	EmpSem	AT3	2.0	Hortalica	baixo	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1437.0	375.5	500.0	3145.0	1034.5	0.0	0.0	1679.9519999999998	1404.9599999999991	62.95819999999996				
575	venda	EmpFer	AT3	2.0	Premium	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1447.0	375.5	520.0	3145.0	1034.5	0.0	0.0	1679.9519999999998	1404.9599999999991	63.01819999999997				
576	venda	EmpAgr	AT3	2.0	Comum	alto	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1592.0	390.5	520.0	3145.0	1034.5	0.0	0.0	1679.9519999999998	1404.9599999999991	63.24819999999997				
577	venda	EmpSem	AT3	3.0	Hortalica	baixo	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1597.0	390.5	520.0	3145.0	1039.5	0.0	0.0	1679.9519999999998	1404.9599999999991	63.35819999999997				
578	venda	EmpFer	AT3	3.0	Premium	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1607.0	390.5	540.0	3145.0	1039.5	0.0	0.0	1679.9519999999998	1404.9599999999991	63.41819999999997				
579	venda	EmpAgr	AT3	3.0	Comum	alto	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1752.0	405.5	540.0	3145.0	1039.5	0.0	0.0	1679.9519999999998	1404.9599999999991	63.64819999999997				
580	venda	EmpSem	AT3	4.0	Arroz	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1742.0	405.5	540.0	3145.0	1059.5	0.0	0.0	1679.9519999999998	1404.9599999999991	63.868199999999966				
581	venda	EmpFer	AT3	4.0	Premium	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1752.0	405.5	560.0	3145.0	1059.5	0.0	0.0	1679.9519999999998	1404.9599999999991	63.92819999999997				
582	venda	EmpAgr	AT3	4.0	Comum	alto	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1897.0	420.5	560.0	3145.0	1059.5	0.0	0.0	1679.9519999999998	1404.9599999999991	64.35819999999997				
583	venda	EmpSem	AT3	5.0	Arroz	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1887.0	420.5	560.0	3145.0	1079.5	0.0	0.0	1679.9519999999998	1404.9599999999991	64.57819999999997				
584	venda	EmpFer	AT3	5.0	Premium	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	1897.0	420.5	580.0	3145.0	1079.5	0.0	0.0	1679.9519999999998	1404.9599999999991	64.63819999999997				
585	venda	EmpAgr	AT3	5.0	Comum	alto	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2042.0	435.5	580.0	3145.0	1079.5	0.0	0.0	1679.9519999999998	1404.9599999999991	65.06819999999996				
586	venda	EmpSem	AT3	6.0	Arroz	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2032.0	435.5	580.0	3145.0	1099.5	0.0	0.0	1679.9519999999998	1404.9599999999991	65.28819999999996				
587	venda	EmpFer	AT3	6.0	Premium	normal	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2042.0	435.5	600.0	3145.0	1099.5	0.0	0.0	1679.9519999999998	1404.9599999999991	65.34819999999996				
588	venda	EmpAgr	AT3	6.0	Comum	alto	2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	450.5	600.0	3145.0	1099.5	0.0	0.0	1679.9519999999998	1404.9599999999991	65.77819999999997				
13	tratamento	prefeito AT1					2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	450.5	600.0	3145.0	1099.5	0.0	0.0	34.1737999999998	1404.9599999999991	59.200379999999974				Lixo
14	tratamento	prefeito CD2					2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	450.5	600.0	3145.0	1099.5	0.0	0.0	34.1737999999998	-234.24038000000087	53.28034199999998				Lixo
15	tratamento	prefeito CD2					2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	450.5	600.0	3145.0	1099.5	0.0	0.0	34.1737999999998	-2667.520722000001	45.28829069999998				Esgoto
50	imposto	prefeito AT1	EmpSem				2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	450.5	600.0	3145.0	742.5	0.0	0.0	391.1737999999998	-2667.520722000001	45.28829069999998				
51	imposto	prefeito CD2	EmpFer				2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	450.5	377.5	3145.0	742.5	0.0	0.0	391.1737999999998	-2445.020722000001	45.28829069999998				
52	imposto	prefeito AT1	EmpMaq				2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	450.5	377.5	1822.0	742.5	0.0	0.0	1714.1737999999998	-2445.020722000001	45.28829069999998				
53	imposto	prefeito CD2	EmpAgr				2	3	3061.9000000000005	4104.8	979.0	660.0	-1627.35	2187.0	343.0	377.5	1822.0	742.5	0.0	0.0	1714.1737999999998	-2337.520722000001	45.28829069999998				
54	imposto	prefeito AT1	AT1				2	3	3061.9000000000005	4104.8	979.0	480.0	-1627.35	2187.0	343.0	377.5	1822.0	742.5	0.0	0.0	1894.1737999999998	-2337.520722000001	45.28829069999998				
55	imposto	prefeito CD2	CD1				2	3	1919.4000000000005	4104.8	979.0	480.0	-1627.35	2187.0	343.0	377.5	1822.0	742.5	0.0	0.0	1894.1737999999998	-1195.0207220000011	45.28829069999998				
56	imposto	prefeito AT1	AT2				2	3	1919.4000000000005	4104.8	979.0	480.0	-2212.35	2187.0	343.0	377.5	1822.0	742.5	0.0	0.0	2479.1737999999996	-1195.0207220000011	45.28829069999998				
57	imposto	prefeito CD2	CD2				2	3	1919.4000000000005	3299.8	979.0	480.0	-2212.35	2187.0	343.0	377.5	1822.0	742.5	0.0	0.0	2479.1737999999996	-390.0207220000011	45.28829069999998				
58	imposto	prefeito AT1	AT3				2	3	1919.4000000000005	3299.8	979.0	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-390.0207220000011	45.28829069999998				
59	imposto	prefeito CD2	CD3				2	3	1919.4000000000005	3299.8	791.5	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-202.52072200000111	45.28829069999998				
45	selo	CD3	CD2				2	3	1919.4000000000005	3340.05	791.5	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-242.77072200000111	45.28829069999998	1.0			
46	selo	CD3	CD2				2	3	1919.4000000000005	3380.3	791.5	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-283.0207220000011	45.28829069999998	2.0			
47	selo	CD3	CD2				2	3	1919.4000000000005	3420.55	791.5	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-323.2707220000011	45.28829069999998	3.0			
48	selo	CD3	CD2				2	3	1919.4000000000005	3460.8	791.5	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-363.5207220000011	45.28829069999998	4.0			
49	selo	CD3	CD2				2	3	1919.4000000000005	3501.05	791.5	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-403.7707220000011	45.28829069999998	5.0			
50	selo	CD3	CD2				2	3	1919.4000000000005	3541.3	791.5	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-444.0207220000011	45.28829069999998	6.0			
51	selo	CD3	CD3				2	3	1919.4000000000005	3541.3	800.875	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-453.3957220000011	45.28829069999998	1.0			
52	selo	CD3	CD3				2	3	1919.4000000000005	3541.3	810.25	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-462.7707220000011	45.28829069999998	2.0			
53	selo	CD3	CD3				2	3	1919.4000000000005	3541.3	819.625	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-472.1457220000011	45.28829069999998	3.0			
54	selo	CD3	CD3				2	3	1919.4000000000005	3541.3	829.0	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-481.5207220000011	45.28829069999998	4.0			
55	selo	CD3	CD3				2	3	1919.4000000000005	3541.3	838.375	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-490.8957220000011	45.28829069999998	5.0			
56	selo	CD3	CD3				2	3	1919.4000000000005	3541.3	847.75	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.28829069999998	6.0			
11	nova taxa	AT1					2	3	1919.4000000000005	3541.3	847.75	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.28829069999998		1.0	5.0	
12	nova taxa	AT1					2	3	1919.4000000000005	3541.3	847.75	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.28829069999998		3.0	35.0%	
13	nova taxa	CD2					2	3	1919.4000000000005	3541.3	847.75	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.28829069999998		1.0	5.0	
14	nova taxa	CD2					2	3	1919.4000000000005	3541.3	847.75	480.0	-2212.35	1854.0	343.0	377.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.28829069999998		2.0	15.0%	
589	venda	EmpFer	AT2	1.0	Premium	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2197.35	1854.0	343.0	392.5	1822.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.348290699999986				
590	aluguel	EmpMaq	AT2	1.0	Maquinas 1	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2162.35	1854.0	343.0	392.5	1847.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.378290699999994				
591	venda	EmpFer	AT2	2.0	Premium	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2147.35	1854.0	343.0	407.5	1847.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.438290699999996				
592	aluguel	EmpMaq	AT2	2.0	Maquinas 1	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2112.35	1854.0	343.0	407.5	1872.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.4682907				
593	venda	EmpFer	AT2	3.0	Premium	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2097.35	1854.0	343.0	422.5	1872.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.5282907				
594	aluguel	EmpMaq	AT2	3.0	Maquinas 1	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2062.35	1854.0	343.0	422.5	1897.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.5582907				
595	venda	EmpFer	AT2	4.0	Premium	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2047.35	1854.0	343.0	437.5	1897.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.618290699999996				
596	venda	EmpFer	AT2	5.0	Premium	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2032.35	1854.0	343.0	452.5	1897.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.6782907				
597	venda	EmpFer	AT2	6.0	Premium	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1854.0	343.0	467.5	1897.0	742.5	0.0	0.0	2812.1737999999996	-500.2707220000011	45.73829069999999				
598	venda	EmpSem	AT3	1.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1834.0	343.0	467.5	1897.0	772.5	0.0	0.0	2812.1737999999996	-500.2707220000011	46.0682907				
599	venda	EmpSem	AT3	2.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1814.0	343.0	467.5	1897.0	802.5	0.0	0.0	2812.1737999999996	-500.2707220000011	46.3982907				
600	venda	EmpSem	AT3	3.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1794.0	343.0	467.5	1897.0	832.5	0.0	0.0	2812.1737999999996	-500.2707220000011	46.728290699999995				
601	venda	EmpSem	AT3	4.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1774.0	343.0	467.5	1897.0	862.5	0.0	0.0	2812.1737999999996	-500.2707220000011	47.0582907				
602	venda	EmpSem	AT3	5.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1754.0	343.0	467.5	1897.0	892.5	0.0	0.0	2812.1737999999996	-500.2707220000011	47.3882907				
603	venda	EmpSem	AT1	1.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	460.0	-2017.35	1754.0	343.0	467.5	1897.0	922.5	0.0	0.0	2812.1737999999996	-500.2707220000011	47.7182907				
604	venda	EmpSem	AT1	2.0	Hortalica	baixo	3	3	1919.4000000000005	3541.3	847.75	465.0	-2017.35	1754.0	343.0	467.5	1897.0	927.5	0.0	0.0	2812.1737999999996	-500.2707220000011	47.8282907				
605	venda	EmpFer	AT1	2.0	Premium	normal	3	3	1919.4000000000005	3541.3	847.75	475.0	-2017.35	1754.0	343.0	487.5	1897.0	927.5	0.0	0.0	2812.1737999999996	-500.2707220000011	47.8882907				
606	venda	EmpSem	AT1	3.0	Hortalica	baixo	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1754.0	343.0	487.5	1897.0	932.5	0.0	0.0	2812.1737999999996	-500.2707220000011	47.9982907				
607	venda	EmpFer	AT1	3.0	Premium	normal	3	3	1919.4000000000005	3541.3	847.75	490.0	-2017.35	1754.0	343.0	507.5	1897.0	932.5	0.0	0.0	2812.1737999999996	-500.2707220000011	48.05829069999999				
608	venda	EmpSem	AT1	4.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	470.0	-2017.35	1754.0	343.0	507.5	1897.0	962.5	0.0	0.0	2812.1737999999996	-500.2707220000011	48.3882907				
609	venda	EmpFer	AT1	4.0	Premium	normal	3	3	1919.4000000000005	3541.3	847.75	480.0	-2017.35	1754.0	343.0	527.5	1897.0	962.5	0.0	0.0	2812.1737999999996	-500.2707220000011	48.448290699999994				
610	venda	EmpSem	AT1	5.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	460.0	-2017.35	1754.0	343.0	527.5	1897.0	992.5	0.0	0.0	2812.1737999999996	-500.2707220000011	48.7782907				
611	venda	EmpSem	AT1	6.0	Soja	normal	3	3	1919.4000000000005	3541.3	847.75	440.0	-2017.35	1754.0	343.0	527.5	1897.0	1022.5	0.0	0.0	2812.1737999999996	-500.2707220000011	49.1082907				
612	venda	EmpFer	AT1	6.0	Premium	normal	3	3	1919.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	547.5	1897.0	1022.5	0.0	0.0	2812.1737999999996	-500.2707220000011	49.16829069999999				
613	venda	EmpSem	CD1	1.0	Soja	normal	3	3	1899.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	547.5	1897.0	1052.5	0.0	0.0	2812.1737999999996	-500.2707220000011	49.4982907				
614	venda	EmpFer	CD1	1.0	Super premium	baixo	3	3	1914.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	572.5	1897.0	1052.5	0.0	0.0	2812.1737999999996	-500.2707220000011	49.5282907				
615	aluguel	EmpMaq	CD1	1.0	Maquinas 3	baixo	3	3	2189.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	572.5	1982.0	1052.5	0.0	0.0	2812.1737999999996	-500.2707220000011	49.6182907				
616	venda	EmpSem	CD1	2.0	Soja	normal	3	3	2169.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	572.5	1982.0	1082.5	0.0	0.0	2812.1737999999996	-500.2707220000011	49.9482907				
617	venda	EmpFer	CD1	2.0	Super premium	baixo	3	3	2184.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	597.5	1982.0	1082.5	0.0	0.0	2812.1737999999996	-500.2707220000011	49.9782907				
618	aluguel	EmpMaq	CD1	2.0	Maquinas 3	baixo	3	3	2459.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	597.5	2067.0	1082.5	0.0	0.0	2812.1737999999996	-500.2707220000011	50.0682907				
619	venda	EmpSem	CD1	3.0	Soja	normal	3	3	2439.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	597.5	2067.0	1112.5	0.0	0.0	2812.1737999999996	-500.2707220000011	50.39829069999999				
620	venda	EmpFer	CD1	3.0	Super premium	baixo	3	3	2454.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	622.5	2067.0	1112.5	0.0	0.0	2812.1737999999996	-500.2707220000011	50.42829069999999				
621	aluguel	EmpMaq	CD1	3.0	Maquinas 3	baixo	3	3	2729.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	622.5	2152.0	1112.5	0.0	0.0	2812.1737999999996	-500.2707220000011	50.51829069999999				
622	venda	EmpSem	CD1	4.0	Soja	normal	3	3	2709.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	622.5	2152.0	1142.5	0.0	0.0	2812.1737999999996	-500.2707220000011	50.848290699999986				
623	venda	EmpFer	CD1	4.0	Super premium	baixo	3	3	2724.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	647.5	2152.0	1142.5	0.0	0.0	2812.1737999999996	-500.2707220000011	50.87829069999999				
624	aluguel	EmpMaq	CD1	4.0	Maquinas 3	baixo	3	3	2999.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	647.5	2237.0	1142.5	0.0	0.0	2812.1737999999996	-500.2707220000011	50.96829069999998				
625	venda	EmpSem	CD1	5.0	Soja	normal	3	3	2979.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	647.5	2237.0	1172.5	0.0	0.0	2812.1737999999996	-500.2707220000011	51.29829069999998				
626	venda	EmpFer	CD1	5.0	Super premium	baixo	3	3	2994.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	672.5	2237.0	1172.5	0.0	0.0	2812.1737999999996	-500.2707220000011	51.32829069999998				
627	aluguel	EmpMaq	CD1	5.0	Maquinas 3	baixo	3	3	3269.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	672.5	2322.0	1172.5	0.0	0.0	2812.1737999999996	-500.2707220000011	51.41829069999998				
628	venda	EmpSem	CD1	6.0	Soja	normal	3	3	3249.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	672.5	2322.0	1202.5	0.0	0.0	2812.1737999999996	-500.2707220000011	51.74829069999998				
629	venda	EmpFer	CD1	6.0	Super premium	baixo	3	3	3264.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	697.5	2322.0	1202.5	0.0	0.0	2812.1737999999996	-500.2707220000011	51.77829069999997				
630	aluguel	EmpMaq	CD1	6.0	Maquinas 3	baixo	3	3	3539.4000000000005	3541.3	847.75	450.0	-2017.35	1754.0	343.0	697.5	2407.0	1202.5	0.0	0.0	2812.1737999999996	-500.2707220000011	51.868290699999974				
631	venda	EmpSem	CD2	1.0	Soja	normal	3	3	3539.4000000000005	3521.3	847.75	450.0	-2017.35	1754.0	343.0	697.5	2407.0	1232.5	0.0	0.0	2812.1737999999996	-500.2707220000011	52.19829069999997				
632	venda	EmpFer	CD2	1.0	Super premium	baixo	3	3	3539.4000000000005	3536.3	847.75	450.0	-2017.35	1754.0	343.0	722.5	2407.0	1232.5	0.0	0.0	2812.1737999999996	-500.2707220000011	52.22829069999997				
633	aluguel	EmpMaq	CD2	1.0	Maquinas 1	baixo	3	3	3539.4000000000005	3591.3	847.75	450.0	-2017.35	1754.0	343.0	722.5	2432.0	1232.5	0.0	0.0	2812.1737999999996	-500.2707220000011	52.25829069999997				
634	venda	EmpSem	CD2	2.0	Soja	normal	3	3	3539.4000000000005	3571.3	847.75	450.0	-2017.35	1754.0	343.0	722.5	2432.0	1262.5	0.0	0.0	2812.1737999999996	-500.2707220000011	52.58829069999996				
635	venda	EmpFer	CD2	2.0	Super premium	baixo	3	3	3539.4000000000005	3586.3	847.75	450.0	-2017.35	1754.0	343.0	747.5	2432.0	1262.5	0.0	0.0	2812.1737999999996	-500.2707220000011	52.61829069999996				
636	aluguel	EmpMaq	CD2	2.0	Maquinas 1	baixo	3	3	3539.4000000000005	3641.3	847.75	450.0	-2017.35	1754.0	343.0	747.5	2457.0	1262.5	0.0	0.0	2812.1737999999996	-500.2707220000011	52.648290699999954				
637	venda	EmpSem	CD2	3.0	Soja	normal	3	3	3539.4000000000005	3621.3	847.75	450.0	-2017.35	1754.0	343.0	747.5	2457.0	1292.5	0.0	0.0	2812.1737999999996	-500.2707220000011	52.97829069999995				
638	venda	EmpFer	CD2	3.0	Super premium	baixo	3	3	3539.4000000000005	3636.3	847.75	450.0	-2017.35	1754.0	343.0	772.5	2457.0	1292.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.00829069999995				
639	aluguel	EmpMaq	CD2	3.0	Maquinas 1	baixo	3	3	3539.4000000000005	3691.3	847.75	450.0	-2017.35	1754.0	343.0	772.5	2482.0	1292.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.03829069999995				
640	venda	EmpSem	CD2	4.0	Soja	normal	3	3	3539.4000000000005	3671.3	847.75	450.0	-2017.35	1754.0	343.0	772.5	2482.0	1322.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.368290699999946				
641	venda	EmpFer	CD2	4.0	Super premium	baixo	3	3	3539.4000000000005	3686.3	847.75	450.0	-2017.35	1754.0	343.0	797.5	2482.0	1322.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.39829069999994				
642	aluguel	EmpMaq	CD2	4.0	Maquinas 2	baixo	3	3	3539.4000000000005	3831.3	847.75	450.0	-2017.35	1754.0	343.0	797.5	2537.0	1322.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.45829069999994				
643	venda	EmpSem	CD2	5.0	Soja	normal	3	3	3539.4000000000005	3811.3	847.75	450.0	-2017.35	1754.0	343.0	797.5	2537.0	1352.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.78829069999994				
644	venda	EmpFer	CD2	5.0	Super premium	baixo	3	3	3539.4000000000005	3826.3	847.75	450.0	-2017.35	1754.0	343.0	822.5	2537.0	1352.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.818290699999935				
645	aluguel	EmpMaq	CD2	5.0	Maquinas 2	baixo	3	3	3539.4000000000005	3971.3	847.75	450.0	-2017.35	1754.0	343.0	822.5	2592.0	1352.5	0.0	0.0	2812.1737999999996	-500.2707220000011	53.878290699999944				
646	venda	EmpSem	CD2	6.0	Soja	normal	3	3	3539.4000000000005	3951.3	847.75	450.0	-2017.35	1754.0	343.0	822.5	2592.0	1382.5	0.0	0.0	2812.1737999999996	-500.2707220000011	54.20829069999994				
647	venda	EmpFer	CD2	6.0	Super premium	baixo	3	3	3539.4000000000005	3966.3	847.75	450.0	-2017.35	1754.0	343.0	847.5	2592.0	1382.5	0.0	0.0	2812.1737999999996	-500.2707220000011	54.238290699999936				
