@RELATION dataset

@ATTRIBUTE acao {venda,aluguel,tratamento,imposto,multa,selo,transferencia,novaTaxa}
@ATTRIBUTE pessoa1 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE pessoa2 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE parcela INTEGER [1,6]
@ATTRIBUTE objeto {Soja,Hortalica,Arroz,SuperPremium,Premium,Comum,Maquinas1,Maquinas2,Maquinas3,Pulverizador}
@ATTRIBUTE tipo_preco {baixo,normal,alto}
@ATTRIBUTE rodada REAL
@ATTRIBUTE jogo REAL
@ATTRIBUTE saldo_CD1 REAL
@ATTRIBUTE saldo_CD2 REAL
@ATTRIBUTE saldo_CD3 REAL
@ATTRIBUTE saldo_AT1 REAL
@ATTRIBUTE saldo_AT2 REAL
@ATTRIBUTE saldo_AT3 REAL
@ATTRIBUTE saldo_EmpAgr REAL
@ATTRIBUTE saldo_EmpFer REAL
@ATTRIBUTE saldo_EmpMaq REAL
@ATTRIBUTE saldo_EmpSem REAL
@ATTRIBUTE saldo_FiscalAT REAL
@ATTRIBUTE saldo_FiscalCD REAL
@ATTRIBUTE saldo_PrefeitoAT REAL
@ATTRIBUTE saldo_PrefeitoCD REAL
@ATTRIBUTE poluicao_mundial REAL
@ATTRIBUTE selo INTEGER [1,6]
@ATTRIBUTE prox_taxa REAL
@ATTRIBUTE val_taxa REAL
@ATTRIBUTE tratamento {Agua,Esgoto,Lixo}

@DATA
venda,EmpSem,CD1,6.0,Soja,normal,2,3,2771.9000000000005,2454.8,874.0,660.0,-1717.35,1272.0,335.5,215.0,2550.0,784.5,0.0,0.0,1651.4519999999998,1374.9599999999991,82.3582,?,?,?,?
venda,EmpFer,CD1,6.0,SuperPremium,baixo,2,3,2786.9000000000005,2454.8,874.0,660.0,-1717.35,1272.0,335.5,240.0,2550.0,784.5,0.0,0.0,1651.4519999999998,1374.9599999999991,82.38819999999998,?,?,?,?
aluguel,EmpMaq,CD1,6.0,Maquinas3,baixo,2,3,3061.9000000000005,2454.8,874.0,660.0,-1717.35,1272.0,335.5,240.0,2635.0,784.5,0.0,0.0,1651.4519999999998,1374.9599999999991,82.47819999999997,?,?,?,?
venda,EmpSem,CD3,1.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,879.0,660.0,-1717.35,1272.0,335.5,240.0,2635.0,789.5,0.0,0.0,1651.4519999999998,1374.9599999999991,82.58819999999997,?,?,?,?
venda,EmpAgr,CD3,1.0,SuperPremium,baixo,2,3,3061.9000000000005,2454.8,954.0,660.0,-1717.35,1272.0,360.5,240.0,2635.0,789.5,0.0,0.0,1651.4519999999998,1374.9599999999991,83.49819999999997,?,?,?,?
venda,EmpSem,CD3,2.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,959.0,660.0,-1717.35,1272.0,360.5,240.0,2635.0,794.5,0.0,0.0,1651.4519999999998,1374.9599999999991,83.60819999999997,?,?,?,?
venda,EmpSem,CD3,3.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,964.0,660.0,-1717.35,1272.0,360.5,240.0,2635.0,799.5,0.0,0.0,1651.4519999999998,1374.9599999999991,83.71819999999997,?,?,?,?
venda,EmpSem,CD3,4.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,969.0,660.0,-1717.35,1272.0,360.5,240.0,2635.0,804.5,0.0,0.0,1651.4519999999998,1374.9599999999991,83.82819999999997,?,?,?,?
venda,EmpSem,CD3,5.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,974.0,660.0,-1717.35,1272.0,360.5,240.0,2635.0,809.5,0.0,0.0,1651.4519999999998,1374.9599999999991,83.93819999999997,?,?,?,?
venda,EmpSem,CD3,6.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1717.35,1272.0,360.5,240.0,2635.0,814.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.04819999999997,?,?,?,?
venda,EmpSem,AT2,1.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1712.35,1272.0,360.5,240.0,2635.0,819.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.15819999999997,?,?,?,?
venda,EmpFer,AT2,1.0,Premium,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1697.35,1272.0,360.5,255.0,2635.0,819.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.21819999999997,?,?,?,?
venda,EmpSem,AT2,2.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1692.35,1272.0,360.5,255.0,2635.0,824.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.32819999999997,?,?,?,?
venda,EmpFer,AT2,2.0,Premium,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1677.35,1272.0,360.5,270.0,2635.0,824.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.38819999999997,?,?,?,?
venda,EmpSem,AT2,3.0,Arroz,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1682.35,1272.0,360.5,270.0,2635.0,839.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.60819999999997,?,?,?,?
venda,EmpFer,AT2,3.0,Premium,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1667.35,1272.0,360.5,285.0,2635.0,839.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.66819999999997,?,?,?,?
venda,EmpSem,AT2,4.0,Arroz,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1672.35,1272.0,360.5,285.0,2635.0,854.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.88819999999997,?,?,?,?
venda,EmpFer,AT2,4.0,Premium,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1657.35,1272.0,360.5,300.0,2635.0,854.5,0.0,0.0,1651.4519999999998,1374.9599999999991,84.94819999999997,?,?,?,?
venda,EmpSem,AT2,5.0,Arroz,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1662.35,1272.0,360.5,300.0,2635.0,869.5,0.0,0.0,1651.4519999999998,1374.9599999999991,85.16819999999997,?,?,?,?
venda,EmpFer,AT2,5.0,Premium,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1647.35,1272.0,360.5,315.0,2635.0,869.5,0.0,0.0,1651.4519999999998,1374.9599999999991,85.22819999999997,?,?,?,?
venda,EmpSem,AT2,6.0,Hortalica,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1642.35,1272.0,360.5,315.0,2635.0,874.5,0.0,0.0,1651.4519999999998,1374.9599999999991,85.33819999999997,?,?,?,?
venda,EmpFer,AT2,6.0,Premium,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1627.35,1272.0,360.5,330.0,2635.0,874.5,0.0,0.0,1651.4519999999998,1374.9599999999991,85.39819999999997,?,?,?,?
venda,EmpSem,CD2,1.0,Soja,baixo,2,3,3061.9000000000005,2439.8,979.0,660.0,-1627.35,1272.0,360.5,330.0,2635.0,899.5,0.0,0.0,1651.4519999999998,1374.9599999999991,85.72819999999997,?,?,?,?
venda,EmpFer,CD2,1.0,SuperPremium,baixo,2,3,3061.9000000000005,2454.8,979.0,660.0,-1627.35,1272.0,360.5,355.0,2635.0,899.5,0.0,0.0,1651.4519999999998,1374.9599999999991,85.75819999999997,?,?,?,?
aluguel,EmpMaq,CD2,1.0,Maquinas3,baixo,2,3,3061.9000000000005,2729.8,979.0,660.0,-1627.35,1272.0,360.5,355.0,2720.0,899.5,0.0,0.0,1651.4519999999998,1374.9599999999991,85.84819999999998,?,?,?,?
venda,EmpSem,CD2,2.0,Soja,baixo,2,3,3061.9000000000005,2714.8,979.0,660.0,-1627.35,1272.0,360.5,355.0,2720.0,924.5,0.0,0.0,1651.4519999999998,1374.9599999999991,86.17819999999998,?,?,?,?
venda,EmpFer,CD2,2.0,SuperPremium,baixo,2,3,3061.9000000000005,2729.8,979.0,660.0,-1627.35,1272.0,360.5,380.0,2720.0,924.5,0.0,0.0,1651.4519999999998,1374.9599999999991,86.20819999999996,?,?,?,?
aluguel,EmpMaq,CD2,2.0,Maquinas3,baixo,2,3,3061.9000000000005,3004.8,979.0,660.0,-1627.35,1272.0,360.5,380.0,2805.0,924.5,0.0,0.0,1651.4519999999998,1374.9599999999991,86.29819999999995,?,?,?,?
venda,EmpSem,CD2,3.0,Soja,baixo,2,3,3061.9000000000005,2989.8,979.0,660.0,-1627.35,1272.0,360.5,380.0,2805.0,949.5,0.0,0.0,1651.4519999999998,1374.9599999999991,86.62819999999995,?,?,?,?
venda,EmpFer,CD2,3.0,SuperPremium,baixo,2,3,3061.9000000000005,3004.8,979.0,660.0,-1627.35,1272.0,360.5,405.0,2805.0,949.5,0.0,0.0,1651.4519999999998,1374.9599999999991,86.65819999999995,?,?,?,?
aluguel,EmpMaq,CD2,3.0,Maquinas3,baixo,2,3,3061.9000000000005,3279.8,979.0,660.0,-1627.35,1272.0,360.5,405.0,2890.0,949.5,0.0,0.0,1651.4519999999998,1374.9599999999991,86.74819999999995,?,?,?,?
venda,EmpSem,CD2,4.0,Soja,baixo,2,3,3061.9000000000005,3264.8,979.0,660.0,-1627.35,1272.0,360.5,405.0,2890.0,974.5,0.0,0.0,1651.4519999999998,1374.9599999999991,87.07819999999995,?,?,?,?
venda,EmpFer,CD2,4.0,SuperPremium,baixo,2,3,3061.9000000000005,3279.8,979.0,660.0,-1627.35,1272.0,360.5,430.0,2890.0,974.5,0.0,0.0,1651.4519999999998,1374.9599999999991,87.10819999999995,?,?,?,?
aluguel,EmpMaq,CD2,4.0,Maquinas3,baixo,2,3,3061.9000000000005,3554.8,979.0,660.0,-1627.35,1272.0,360.5,430.0,2975.0,974.5,0.0,0.0,1651.4519999999998,1374.9599999999991,87.19819999999996,?,?,?,?
venda,EmpSem,CD2,5.0,Soja,baixo,2,3,3061.9000000000005,3539.8,979.0,660.0,-1627.35,1272.0,360.5,430.0,2975.0,999.5,0.0,0.0,1651.4519999999998,1374.9599999999991,87.52819999999996,?,?,?,?
venda,EmpFer,CD2,5.0,SuperPremium,baixo,2,3,3061.9000000000005,3554.8,979.0,660.0,-1627.35,1272.0,360.5,455.0,2975.0,999.5,0.0,0.0,1651.4519999999998,1374.9599999999991,87.55819999999996,?,?,?,?
aluguel,EmpMaq,CD2,5.0,Maquinas3,baixo,2,3,3061.9000000000005,3829.8,979.0,660.0,-1627.35,1272.0,360.5,455.0,3060.0,999.5,0.0,0.0,1651.4519999999998,1374.9599999999991,87.64819999999996,?,?,?,?
venda,EmpSem,CD2,6.0,Soja,baixo,2,3,3061.9000000000005,3814.8,979.0,660.0,-1627.35,1272.0,360.5,455.0,3060.0,1024.5,0.0,0.0,1651.4519999999998,1374.9599999999991,87.97819999999996,?,?,?,?
venda,EmpFer,CD2,6.0,SuperPremium,baixo,2,3,3061.9000000000005,3829.8,979.0,660.0,-1627.35,1272.0,360.5,480.0,3060.0,1024.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.00819999999996,?,?,?,?
aluguel,EmpMaq,CD2,6.0,Maquinas3,baixo,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1272.0,360.5,480.0,3145.0,1024.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.09819999999996,?,?,?,?
venda,EmpSem,AT3,1.0,Hortalica,baixo,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1277.0,360.5,480.0,3145.0,1029.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.20819999999996,?,?,?,?
venda,EmpFer,AT3,1.0,Premium,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1287.0,360.5,500.0,3145.0,1029.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.26819999999996,?,?,?,?
venda,EmpAgr,AT3,1.0,Comum,alto,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1432.0,375.5,500.0,3145.0,1029.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.49819999999995,?,?,?,?
venda,EmpSem,AT3,2.0,Hortalica,baixo,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1437.0,375.5,500.0,3145.0,1034.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.60819999999995,?,?,?,?
venda,EmpFer,AT3,2.0,Premium,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1447.0,375.5,520.0,3145.0,1034.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.66819999999997,?,?,?,?
venda,EmpAgr,AT3,2.0,Comum,alto,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1592.0,390.5,520.0,3145.0,1034.5,0.0,0.0,1651.4519999999998,1374.9599999999991,88.89819999999997,?,?,?,?
venda,EmpSem,AT3,3.0,Hortalica,baixo,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1597.0,390.5,520.0,3145.0,1039.5,0.0,0.0,1651.4519999999998,1374.9599999999991,89.00819999999997,?,?,?,?
venda,EmpFer,AT3,3.0,Premium,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1607.0,390.5,540.0,3145.0,1039.5,0.0,0.0,1651.4519999999998,1374.9599999999991,89.06819999999998,?,?,?,?
venda,EmpAgr,AT3,3.0,Comum,alto,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1752.0,405.5,540.0,3145.0,1039.5,0.0,0.0,1651.4519999999998,1374.9599999999991,89.29819999999997,?,?,?,?
venda,EmpSem,AT3,4.0,Arroz,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1742.0,405.5,540.0,3145.0,1059.5,0.0,0.0,1651.4519999999998,1374.9599999999991,89.51819999999996,?,?,?,?
venda,EmpFer,AT3,4.0,Premium,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1752.0,405.5,560.0,3145.0,1059.5,0.0,0.0,1651.4519999999998,1374.9599999999991,89.57819999999998,?,?,?,?
venda,EmpAgr,AT3,4.0,Comum,alto,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1897.0,420.5,560.0,3145.0,1059.5,0.0,0.0,1651.4519999999998,1374.9599999999991,90.00819999999999,?,?,?,?
venda,EmpSem,AT3,5.0,Arroz,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1887.0,420.5,560.0,3145.0,1079.5,0.0,0.0,1651.4519999999998,1374.9599999999991,90.22819999999999,?,?,?,?
venda,EmpFer,AT3,5.0,Premium,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,1897.0,420.5,580.0,3145.0,1079.5,0.0,0.0,1651.4519999999998,1374.9599999999991,90.28819999999999,?,?,?,?
venda,EmpAgr,AT3,5.0,Comum,alto,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2042.0,435.5,580.0,3145.0,1079.5,0.0,0.0,1651.4519999999998,1374.9599999999991,90.71819999999998,?,?,?,?
venda,EmpSem,AT3,6.0,Arroz,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2032.0,435.5,580.0,3145.0,1099.5,0.0,0.0,1651.4519999999998,1374.9599999999991,90.93819999999998,?,?,?,?
venda,EmpFer,AT3,6.0,Premium,normal,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2042.0,435.5,600.0,3145.0,1099.5,0.0,0.0,1651.4519999999998,1374.9599999999991,90.99819999999998,?,?,?,?
venda,EmpAgr,AT3,6.0,Comum,alto,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,450.5,600.0,3145.0,1099.5,0.0,0.0,1651.4519999999998,1374.9599999999991,91.42819999999998,?,?,?,?
tratamento,PrefeitoAT,?,?,?,?,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,450.5,600.0,3145.0,1099.5,0.0,0.0,-19.97620000000029,1374.9599999999991,82.28537999999998,?,?,?,Lixo
tratamento,PrefeitoCD,?,?,?,?,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,450.5,600.0,3145.0,1099.5,0.0,0.0,-19.97620000000029,-287.3253800000009,74.05684199999997,?,?,?,Lixo
tratamento,PrefeitoCD,?,?,?,?,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,450.5,600.0,3145.0,1099.5,0.0,0.0,-19.97620000000029,-2741.382222000001,62.94831569999998,?,?,?,Esgoto
imposto,PrefeitoAT,EmpSem,?,?,?,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,450.5,600.0,3145.0,742.5,0.0,0.0,337.0237999999997,-2741.382222000001,62.94831569999998,?,?,?,?
imposto,PrefeitoCD,EmpFer,?,?,?,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,450.5,377.5,3145.0,742.5,0.0,0.0,337.0237999999997,-2518.882222000001,62.94831569999998,?,?,?,?
imposto,PrefeitoAT,EmpMaq,?,?,?,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,450.5,377.5,1822.0,742.5,0.0,0.0,1660.0237999999997,-2518.882222000001,62.94831569999998,?,?,?,?
imposto,PrefeitoCD,EmpAgr,?,?,?,2,3,3061.9000000000005,4104.8,979.0,660.0,-1627.35,2187.0,343.0,377.5,1822.0,742.5,0.0,0.0,1660.0237999999997,-2411.382222000001,62.94831569999998,?,?,?,?
imposto,PrefeitoAT,AT1,?,?,?,2,3,3061.9000000000005,4104.8,979.0,480.0,-1627.35,2187.0,343.0,377.5,1822.0,742.5,0.0,0.0,1840.0237999999997,-2411.382222000001,62.94831569999998,?,?,?,?
imposto,PrefeitoCD,CD1,?,?,?,2,3,1919.4000000000005,4104.8,979.0,480.0,-1627.35,2187.0,343.0,377.5,1822.0,742.5,0.0,0.0,1840.0237999999997,-1268.882222000001,62.94831569999998,?,?,?,?
imposto,PrefeitoAT,AT2,?,?,?,2,3,1919.4000000000005,4104.8,979.0,480.0,-2212.35,2187.0,343.0,377.5,1822.0,742.5,0.0,0.0,2425.0238,-1268.882222000001,62.94831569999998,?,?,?,?
imposto,PrefeitoCD,CD2,?,?,?,2,3,1919.4000000000005,3299.8,979.0,480.0,-2212.35,2187.0,343.0,377.5,1822.0,742.5,0.0,0.0,2425.0238,-463.8822220000011,62.94831569999998,?,?,?,?
imposto,PrefeitoAT,AT3,?,?,?,2,3,1919.4000000000005,3299.8,979.0,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-463.8822220000011,62.94831569999998,?,?,?,?
imposto,PrefeitoCD,CD3,?,?,?,2,3,1919.4000000000005,3299.8,791.5,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-276.3822220000011,62.94831569999998,?,?,?,?
selo,FiscalCD,CD2,?,?,?,2,3,1919.4000000000005,3340.05,791.5,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-316.6322220000011,62.94831569999998,1.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,3,1919.4000000000005,3380.3,791.5,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-356.8822220000011,62.94831569999998,2.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,3,1919.4000000000005,3420.55,791.5,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-397.1322220000011,62.94831569999998,3.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,3,1919.4000000000005,3460.8,791.5,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-437.3822220000011,62.94831569999998,4.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,3,1919.4000000000005,3501.05,791.5,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-477.6322220000011,62.94831569999998,5.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,3,1919.4000000000005,3541.3,791.5,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-517.8822220000011,62.94831569999998,6.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,3,1919.4000000000005,3541.3,800.875,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-527.2572220000011,62.94831569999998,1.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,3,1919.4000000000005,3541.3,810.25,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-536.6322220000011,62.94831569999998,2.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,3,1919.4000000000005,3541.3,819.625,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-546.0072220000011,62.94831569999998,3.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,3,1919.4000000000005,3541.3,829.0,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-555.3822220000011,62.94831569999998,4.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,3,1919.4000000000005,3541.3,838.375,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-564.7572220000011,62.94831569999998,5.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,3,1919.4000000000005,3541.3,847.75,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,62.94831569999998,6.0,?,?,?
novaTaxa,AT1,?,?,?,?,2,3,1919.4000000000005,3541.3,847.75,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,62.94831569999998,?,1.0,5.0,?
novaTaxa,AT1,?,?,?,?,2,3,1919.4000000000005,3541.3,847.75,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,62.94831569999998,?,3.0,35.0,?
novaTaxa,CD2,?,?,?,?,2,3,1919.4000000000005,3541.3,847.75,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,62.94831569999998,?,1.0,5.0,?
novaTaxa,CD2,?,?,?,?,2,3,1919.4000000000005,3541.3,847.75,480.0,-2212.35,1854.0,343.0,377.5,1822.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,62.94831569999998,?,2.0,15.0,?
venda,EmpFer,AT2,1.0,Premium,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2197.35,1854.0,343.0,392.5,1822.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.00831569999998,?,?,?,?
aluguel,EmpMaq,AT2,1.0,Maquinas1,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2162.35,1854.0,343.0,392.5,1847.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.038315699999984,?,?,?,?
venda,EmpFer,AT2,2.0,Premium,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2147.35,1854.0,343.0,407.5,1847.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.098315699999986,?,?,?,?
aluguel,EmpMaq,AT2,2.0,Maquinas1,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2112.35,1854.0,343.0,407.5,1872.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.12831569999998,?,?,?,?
venda,EmpFer,AT2,3.0,Premium,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2097.35,1854.0,343.0,422.5,1872.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.18831569999999,?,?,?,?
aluguel,EmpMaq,AT2,3.0,Maquinas1,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2062.35,1854.0,343.0,422.5,1897.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.218315699999984,?,?,?,?
venda,EmpFer,AT2,4.0,Premium,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2047.35,1854.0,343.0,437.5,1897.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.278315699999986,?,?,?,?
venda,EmpFer,AT2,5.0,Premium,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2032.35,1854.0,343.0,452.5,1897.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.338315699999995,?,?,?,?
venda,EmpFer,AT2,6.0,Premium,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1854.0,343.0,467.5,1897.0,742.5,0.0,0.0,2758.0238,-574.1322220000011,63.3983157,?,?,?,?
venda,EmpSem,AT3,1.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1834.0,343.0,467.5,1897.0,772.5,0.0,0.0,2758.0238,-574.1322220000011,63.728315699999996,?,?,?,?
venda,EmpSem,AT3,2.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1814.0,343.0,467.5,1897.0,802.5,0.0,0.0,2758.0238,-574.1322220000011,64.0583157,?,?,?,?
venda,EmpSem,AT3,3.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1794.0,343.0,467.5,1897.0,832.5,0.0,0.0,2758.0238,-574.1322220000011,64.38831569999999,?,?,?,?
venda,EmpSem,AT3,4.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1774.0,343.0,467.5,1897.0,862.5,0.0,0.0,2758.0238,-574.1322220000011,64.71831569999999,?,?,?,?
venda,EmpSem,AT3,5.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1754.0,343.0,467.5,1897.0,892.5,0.0,0.0,2758.0238,-574.1322220000011,65.04831569999999,?,?,?,?
venda,EmpSem,AT1,1.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,460.0,-2017.35,1754.0,343.0,467.5,1897.0,922.5,0.0,0.0,2758.0238,-574.1322220000011,65.37831569999999,?,?,?,?
venda,EmpSem,AT1,2.0,Hortalica,baixo,3,3,1919.4000000000005,3541.3,847.75,465.0,-2017.35,1754.0,343.0,467.5,1897.0,927.5,0.0,0.0,2758.0238,-574.1322220000011,65.48831569999999,?,?,?,?
venda,EmpFer,AT1,2.0,Premium,normal,3,3,1919.4000000000005,3541.3,847.75,475.0,-2017.35,1754.0,343.0,487.5,1897.0,927.5,0.0,0.0,2758.0238,-574.1322220000011,65.54831569999999,?,?,?,?
venda,EmpSem,AT1,3.0,Hortalica,baixo,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1754.0,343.0,487.5,1897.0,932.5,0.0,0.0,2758.0238,-574.1322220000011,65.65831569999999,?,?,?,?
venda,EmpFer,AT1,3.0,Premium,normal,3,3,1919.4000000000005,3541.3,847.75,490.0,-2017.35,1754.0,343.0,507.5,1897.0,932.5,0.0,0.0,2758.0238,-574.1322220000011,65.71831569999999,?,?,?,?
venda,EmpSem,AT1,4.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,470.0,-2017.35,1754.0,343.0,507.5,1897.0,962.5,0.0,0.0,2758.0238,-574.1322220000011,66.04831569999999,?,?,?,?
venda,EmpFer,AT1,4.0,Premium,normal,3,3,1919.4000000000005,3541.3,847.75,480.0,-2017.35,1754.0,343.0,527.5,1897.0,962.5,0.0,0.0,2758.0238,-574.1322220000011,66.10831569999999,?,?,?,?
venda,EmpSem,AT1,5.0,Soja,normal,3,3,1919.4000000000005,3541.3,847.75,460.0,-2017.35,1754.0,343.0,527.5,1897.0,992.5,0.0,0.0,2758.0238,-574.1322220000011,66.43831569999999,?,?,?,?
